Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2020-02-05 09-PM,BTCUSD,9672.77,9721.3,9671.17,9686.6,229.1,2221094.9
2020-02-05 10-AM,BTCUSD,9244.99,9396.91,9235,9371.06,792.54,7391965.05
2020-02-05 10-PM,BTCUSD,9686.6,9693.01,9596.2,9625.3,287.45,2769428.97
2020-02-05 11-AM,BTCUSD,9371.06,9415,9345.07,9409.3,582.47,5466857.27
2020-02-05 11-PM,BTCUSD,9625.3,9683.38,9586.13,9618.42,567.54,5467092.48
2020-02-05 12-AM,BTCUSD,9159.37,9219.97,9150.15,9191.09,112.52,1032540.37
2020-02-05 12-PM,BTCUSD,9409.3,9467.57,9397.72,9436.78,1003.91,9477435.06
2020-02-06 01-AM,BTCUSD,9545.59,9624.82,9528.21,9624.82,132.34,1268365.04
2020-02-06 01-PM,BTCUSD,9815.88,9859.48,9634.5,9756.77,812.42,7951352.77
2020-02-06 02-AM,BTCUSD,9624.82,9634.49,9553.35,9574.41,155.46,1489056.16
2020-02-06 02-PM,BTCUSD,9756.77,9859.57,9676.9,9820,907.11,8888482.04
2020-02-06 03-AM,BTCUSD,9574.41,9634.16,9553.31,9619.41,244.25,2341927.94
2020-02-06 03-PM,BTCUSD,9820,9826.62,9755.53,9779.35,402.99,3946368.77
2020-02-06 04-AM,BTCUSD,9619.41,9645.34,9609.96,9633.01,166.88,1607492.91
2020-02-06 04-PM,BTCUSD,9779.35,9832.52,9740,9769.24,259.72,2540254.13
2020-02-06 05-AM,BTCUSD,9633.01,9658.38,9617.91,9628.62,129.34,1246504.45
2020-02-06 05-PM,BTCUSD,9769.24,9806.7,9718.52,9764.92,110.24,1076314.27
2020-02-06 06-AM,BTCUSD,9628.62,9681.73,9601,9640.96,141.66,1365700.98
2020-02-06 06-PM,BTCUSD,9764.92,9770.87,9665.81,9750,328.69,3193218.73
2020-02-06 07-AM,BTCUSD,9640.96,9695.85,9601,9627.45,391.41,3781917.44
2020-02-06 07-PM,BTCUSD,9750,9762.92,9704,9727.11,104.43,1016660.7
2020-02-06 08-AM,BTCUSD,9627.45,9661.17,9590.01,9622.24,122.08,1176007.47
2020-02-06 08-PM,BTCUSD,9727.11,9778.38,9718.99,9762.97,140.03,1364994.79
2020-02-06 09-AM,BTCUSD,9622.24,9644.39,9591.17,9633.19,237.81,2285356.57
2020-02-06 09-PM,BTCUSD,9762.97,9790,9700,9732.21,363.65,3538821.22
2020-02-06 10-AM,BTCUSD,9633.19,9679.78,9623.72,9652.25,149.64,1443602.56
2020-02-06 10-PM,BTCUSD,9732.21,9748.95,9661.75,9664.65,150.67,1459184.65
2020-02-06 11-AM,BTCUSD,9652.25,9699.19,9630.76,9689.78,164.11,1586028.43
2020-02-06 11-PM,BTCUSD,9664.65,9759,9635.57,9754.63,458.01,4441139.71
2020-02-06 12-AM,BTCUSD,9618.42,9637.73,9521,9545.59,449.07,4299652.08
2020-02-06 12-PM,BTCUSD,9689.78,9828.88,9683.98,9815.88,1032.49,10085755.95
2020-02-07 01-AM,BTCUSD,9761.67,9813.66,9750.91,9785.61,287.45,2815356.53
2020-02-07 01-PM,BTCUSD,9735.14,9780.68,9733.18,9759.18,98.85,964851.52
2020-02-07 02-AM,BTCUSD,9785.61,9850,9767.81,9780.31,640.17,6290052.57
2020-02-07 02-PM,BTCUSD,9759.18,9825,9757.04,9801.44,154.43,1512653.48
2020-02-07 03-AM,BTCUSD,9780.31,9820.06,9754.36,9768.67,87.93,860955.73
2020-02-07 03-PM,BTCUSD,9801.44,9814.95,9763.1,9779.14,163.44,1600384.35
2020-02-07 04-AM,BTCUSD,9768.67,9805.09,9731.2,9770.65,173.09,1688625.89
2020-02-07 04-PM,BTCUSD,9779.14,9818.74,9741.23,9771.56,264.09,2584558.06
2020-02-07 05-AM,BTCUSD,9770.65,9807.42,9727.03,9733.88,78.21,764175.28
2020-02-07 05-PM,BTCUSD,9771.56,9793.28,9756.31,9765,122.62,1199065.51
2020-02-07 06-AM,BTCUSD,9733.88,9785.09,9722.75,9765.8,45.19,440800.15
2020-02-07 06-PM,BTCUSD,9765,9793.97,9758.11,9776.03,55.4,541697.11
2020-02-07 07-AM,BTCUSD,9765.8,9796.99,9735.77,9776.29,174.41,1702506.76
2020-02-07 07-PM,BTCUSD,9776.03,9783.93,9739.83,9758.94,57.37,560145.9
2020-02-07 08-AM,BTCUSD,9776.29,9790.57,9742.95,9752.34,188.0,1835945.24
2020-02-07 08-PM,BTCUSD,9758.94,9767.32,9725,9725,124.16,1209919.5
2020-02-07 09-AM,BTCUSD,9752.34,9796.45,9746.24,9791.02,109.04,1065105.43
2020-02-07 09-PM,BTCUSD,9725,9770.35,9718.45,9748.45,135.87,1323441.26
2020-02-07 10-AM,BTCUSD,9791.02,9825,9777.59,9798.69,205.87,2018477.21
2020-02-07 10-PM,BTCUSD,9748.45,9800,9736.53,9792.56,44.59,435817.38
2020-02-07 11-AM,BTCUSD,9798.69,9878,9782.15,9797.52,276.92,2721795.97
2020-02-07 11-PM,BTCUSD,9792.56,9820,9775,9803.42,68.77,674378.39
2020-02-07 12-AM,BTCUSD,9754.63,9804.37,9737.46,9761.67,76.25,746151.06
2020-02-07 12-PM,BTCUSD,9797.52,9817.11,9706.94,9735.14,381.36,3717777.12
2020-02-08 01-AM,BTCUSD,9773.49,9779.69,9744.08,9776.85,198.99,1943160.38
2020-02-08 01-PM,BTCUSD,9809.69,9899,9750,9805.65,492.57,4838740.78
2020-02-08 02-AM,BTCUSD,9776.85,9776.94,9682.73,9723.12,123.59,1202150.78
2020-02-08 02-PM,BTCUSD,9805.65,9865,9785.5,9853.36,107.44,1056305.9
2020-02-08 03-AM,BTCUSD,9723.12,9723.12,9658.58,9714.31,346.06,3353949.23
2020-02-08 03-PM,BTCUSD,9853.36,9867.13,9822.64,9831.42,88.45,871291.73
2020-02-08 04-AM,BTCUSD,9714.31,9765.37,9696.1,9756.09,52.65,512324.72
2020-02-08 04-PM,BTCUSD,9831.42,9878.05,9815,9873.64,97.97,964742.65
2020-02-08 05-AM,BTCUSD,9756.09,9778.43,9729.46,9758.11,51.09,498401.5
2020-02-08 05-PM,BTCUSD,9873.64,9894.05,9838.75,9867.89,122.9,1213184.2
2020-02-08 06-AM,BTCUSD,9758.11,9785,9747.47,9751.71,63.56,620912.95
2020-02-08 06-PM,BTCUSD,9867.89,9877.02,9811,9848.47,93.61,921390.13
2020-02-08 07-AM,BTCUSD,9751.71,9765.76,9733.82,9746.66,68.04,663414.84
2020-02-08 07-PM,BTCUSD,9848.47,9878,9841.34,9869.22,54.27,535108.61
2020-02-08 08-AM,BTCUSD,9746.66,9828.88,9746.56,9801.37,140.56,1377067.85
2020-02-08 08-PM,BTCUSD,9869.22,9879.29,9845.83,9866.6,48.64,479993.05
2020-02-08 09-AM,BTCUSD,9801.37,9817.17,9772.48,9795.38,60.72,594653.19
2020-02-08 09-PM,BTCUSD,9866.6,9948.97,9862.04,9919.16,147.6,1462797.45
2020-02-08 10-AM,BTCUSD,9795.38,9848.16,9794.87,9802.96,189.97,1866974.41
2020-02-08 10-PM,BTCUSD,9919.16,9935.6,9840,9912.31,198.42,1962512.31
2020-02-08 11-AM,BTCUSD,9802.96,9841.14,9770.74,9823.49,264.51,2593201.21
2020-02-08 11-PM,BTCUSD,9912.31,9924.99,9893.71,9902,94.8,939265.35
2020-02-08 12-AM,BTCUSD,9803.42,9820,9768,9773.49,77.8,762085.97
2020-02-08 12-PM,BTCUSD,9823.49,9842.5,9800,9809.69,84.55,830333.37
2020-02-09 01-AM,BTCUSD,9947,9963.94,9917.21,9946.77,145.06,1441240.38
2020-02-09 01-PM,BTCUSD,10126.89,10150,10089.43,10105,96.35,975772.44
2020-02-09 02-AM,BTCUSD,9946.77,10000,9915,9983.1,506.11,5042507.17
2020-02-09 02-PM,BTCUSD,10105,10126.87,10075,10089.12,97.8,987385.74
2020-02-09 03-AM,BTCUSD,9983.1,10127.84,9969.54,10055,571.98,5737297.47
2020-02-09 03-PM,BTCUSD,10089.12,10118.66,9999.21,10099.01,320.5,3221204.85
2020-02-09 04-AM,BTCUSD,10055,10138,10047.56,10088.88,641.4,6476387.17
2020-02-09 04-PM,BTCUSD,10099.01,10127.84,10070.16,10109.09,102.77,1037561.51
2020-02-09 05-AM,BTCUSD,10088.88,10121.86,10059.98,10102.33,317.45,3204397.44
2020-02-09 05-PM,BTCUSD,10109.09,10122.21,10081.71,10096.25,47.29,477690.66
2020-02-09 06-AM,BTCUSD,10102.33,10137.9,10095.92,10102.14,106.21,1074231.32
2020-02-09 06-PM,BTCUSD,10096.25,10097.86,10050.64,10077.87,55.73,561693.98
2020-02-09 07-AM,BTCUSD,10102.14,10178.54,10098.08,10135.8,202.98,2057931.96
2020-02-09 07-PM,BTCUSD,10077.87,10100,10066,10069.8,51.96,523839.77
2020-02-09 08-AM,BTCUSD,10135.8,10163.41,10100,10101.86,108.56,1099612.84
2020-02-09 08-PM,BTCUSD,10069.8,10090,10038.29,10054.78,162.04,1630265.63
2020-02-09 09-AM,BTCUSD,10101.86,10144.44,10066.46,10076.2,130.26,1315912.85
2020-02-09 09-PM,BTCUSD,10054.78,10090,10047.79,10074.87,194.01,1954068.28
2020-02-09 10-AM,BTCUSD,10076.2,10137.88,10054.26,10130,123.7,1248881.61
2020-02-09 10-PM,BTCUSD,10074.87,10127.84,10074.12,10120.08,149.64,1512408.63
2020-02-09 11-AM,BTCUSD,10130,10140.8,10101,10106.65,88.63,897523.65
2020-02-09 11-PM,BTCUSD,10120.08,10175.41,10120.08,10173.97,305.52,3099765.97
2020-02-09 12-AM,BTCUSD,9902,9957.96,9885.04,9947,218.49,2171089.02
2020-02-09 12-PM,BTCUSD,10106.65,10156.08,10106.65,10126.89,85.9,870830.61
2020-02-10 01-AM,BTCUSD,10193.12,10195,10133,10137.1,162.19,1648557.4
2020-02-10 01-PM,BTCUSD,9827.42,9855,9810,9811.04,157.54,1548826.9
2020-02-10 02-AM,BTCUSD,10137.1,10153.27,10072.49,10119.1,194.62,1967478.64
2020-02-10 02-PM,BTCUSD,9811.04,9900,9810,9877.57,458.91,4530829.47
2020-02-10 03-AM,BTCUSD,10119.1,10120,10047.43,10081.88,446.95,4503363.71
2020-02-10 03-PM,BTCUSD,9877.57,9932.73,9860,9860,375.25,3716591.25
2020-02-10 04-AM,BTCUSD,10081.88,10099,10018.07,10051.91,188.21,1891711.26
2020-02-10 04-PM,BTCUSD,9860,9898.72,9809.84,9824.28,166.24,1638394.55
2020-02-10 05-AM,BTCUSD,10051.91,10078.77,9731.2,9833.1,845.24,8401773.13
2020-02-10 05-PM,BTCUSD,9824.28,9857.51,9804.37,9841,78.49,771740.81
2020-02-10 06-AM,BTCUSD,9833.1,10009.25,9797.7,9965.7,710.18,7054133.25
2020-02-10 06-PM,BTCUSD,9841,9869.04,9810,9839.25,77.33,761150.06
2020-02-10 07-AM,BTCUSD,9965.7,10009.73,9945,9976.58,88.49,883138.47
2020-02-10 07-PM,BTCUSD,9839.25,9852.88,9795,9821.98,108.56,1066106.03
2020-02-10 08-AM,BTCUSD,9976.58,9987.31,9868.73,9900,557.74,5525695.35
2020-02-10 08-PM,BTCUSD,9821.98,9874.99,9821.98,9850.93,105.75,1042438.7
2020-02-10 09-AM,BTCUSD,9900,9904.72,9777.37,9824.98,1068.04,10495025.87
2020-02-10 09-PM,BTCUSD,9850.93,9876.19,9843.25,9862.23,131.67,1298487.46
2020-02-10 10-AM,BTCUSD,9824.98,9860,9805,9835.1,399.08,3922501.26
2020-02-10 10-PM,BTCUSD,9862.23,9871.34,9801.87,9841.84,59.18,582061.66
2020-02-10 11-AM,BTCUSD,9835.1,9847.04,9757.91,9803.38,425.17,4163740.03
2020-02-10 11-PM,BTCUSD,9841.84,9895.86,9830.13,9850.01,259.33,2556887.68
2020-02-10 12-AM,BTCUSD,10173.97,10199.85,10151.75,10193.12,330.21,3361322.45
2020-02-10 12-PM,BTCUSD,9803.38,9840,9765.53,9827.42,166.28,1631345.58
2020-02-11 01-AM,BTCUSD,9767.02,9809.37,9706.94,9798.21,268.06,2614425.6
2020-02-11 01-PM,BTCUSD,9853.18,9914.91,9853.18,9875,227.75,2250150.97
2020-02-11 02-AM,BTCUSD,9798.21,9812.38,9750,9751.62,63.9,624729.02
2020-02-11 02-PM,BTCUSD,9875,9911.21,9850,9853.8,278.39,2749793.88
2020-02-11 03-AM,BTCUSD,9751.62,9768.95,9714.63,9723.43,89.44,871717.48
2020-02-11 03-PM,BTCUSD,9853.8,10245,9850,10211.73,2196.56,22135558.28
2020-02-11 04-AM,BTCUSD,9723.43,9759.82,9710,9737.39,134.22,1306931.83
2020-02-11 04-PM,BTCUSD,10211.73,10383.9,10209.91,10267.89,1498.12,15388352.32
2020-02-11 05-AM,BTCUSD,9737.39,9783.31,9737.39,9749.64,83.25,812170.81
2020-02-11 05-PM,BTCUSD,10267.89,10328.34,10259.95,10308.58,295.61,3042063.51
2020-02-11 06-AM,BTCUSD,9749.64,9787.87,9732.22,9768.11,131.58,1283240.57
2020-02-11 06-PM,BTCUSD,10308.58,10358.26,10239.48,10251.82,287.56,2960082.75
2020-02-11 07-AM,BTCUSD,9768.11,9788.09,9720.35,9742.96,86.3,841474.56
2020-02-11 07-PM,BTCUSD,10251.82,10356.15,10216.13,10295.99,484.38,4977304.37
2020-02-11 08-AM,BTCUSD,9742.96,9793.94,9724.07,9793.94,163.96,1596976.82
2020-02-11 08-PM,BTCUSD,10295.99,10305.96,10252.34,10277.47,228.32,2347983.95
2020-02-11 09-AM,BTCUSD,9793.94,9806.8,9758.18,9773.46,270.65,2648309.75
2020-02-11 09-PM,BTCUSD,10277.47,10285.66,10209,10236.37,260.04,2665001.27
2020-02-11 10-AM,BTCUSD,9773.46,9805.08,9746.94,9782.04,193.57,1891742.42
2020-02-11 10-PM,BTCUSD,10236.37,10278.37,10214.77,10233.75,129.23,1324924.48
2020-02-11 11-AM,BTCUSD,9782.04,9817.96,9775,9801,88.0,861980.6
2020-02-11 11-PM,BTCUSD,10233.75,10309.96,10216,10268.98,129.67,1332073.65
2020-02-11 12-AM,BTCUSD,9850.01,9862.19,9758.11,9767.02,251.88,2467877.93
2020-02-11 12-PM,BTCUSD,9801,9887.76,9787.74,9853.18,287.16,2826482.12
2020-02-12 01-AM,BTCUSD,10346.19,10360.63,10300.85,10323.34,247.59,2559104.14
2020-02-12 01-PM,BTCUSD,10349.07,10400,10338.77,10399.01,210.88,2189815.02
2020-02-12 02-AM,BTCUSD,10323.34,10344.54,10266.21,10300,122.78,1265055.96
2020-02-12 02-PM,BTCUSD,10399.01,10446.12,10306.41,10381.72,557.02,5780432.92
2020-02-12 03-AM,BTCUSD,10300,10324.01,10273.34,10299.71,226.31,2330123.07
2020-02-12 03-PM,BTCUSD,10381.72,10382.13,10265.01,10345.41,346.01,3572544.23
2020-02-12 04-AM,BTCUSD,10299.71,10345.05,10298.56,10305.04,129.85,1340440.39
2020-02-12 04-PM,BTCUSD,10345.41,10396.09,10317.73,10367.08,170.58,1767761.91
2020-02-12 05-AM,BTCUSD,10305.04,10375.95,10288.58,10360,104.0,1074523.99
2020-02-12 05-PM,BTCUSD,10367.08,10388.32,10334.78,10365.46,149.55,1549429.24
2020-02-12 06-AM,BTCUSD,10360,10383.9,10303.22,10350.73,284.97,2947308.65
2020-02-12 06-PM,BTCUSD,10365.46,10374.9,10332.57,10359.83,103.08,1067474.15
2020-02-12 07-AM,BTCUSD,10350.73,10495,10334.98,10395.69,643.43,6699633.99
2020-02-12 07-PM,BTCUSD,10359.83,10363,10325.41,10328,121.47,1256364.48
2020-02-12 08-AM,BTCUSD,10395.69,10399.73,10251,10302.97,721.38,7444666.21
2020-02-12 08-PM,BTCUSD,10328,10409.7,10328,10394.81,185.21,1921428.21
2020-02-12 09-AM,BTCUSD,10302.97,10305,10247.35,10268.68,411.98,4232279.41
2020-02-12 09-PM,BTCUSD,10394.81,10441.66,10335.66,10387.42,213.73,2224683.35
2020-02-12 10-AM,BTCUSD,10268.68,10347.69,10251.84,10320.96,518.68,5343871.44
2020-02-12 10-PM,BTCUSD,10387.42,10400,10342.79,10354.28,83.9,870601.38
2020-02-12 11-AM,BTCUSD,10320.96,10391.41,10311.31,10355.04,384.04,3982428.62
2020-02-12 11-PM,BTCUSD,10354.28,10388.51,10319.32,10348.78,186.64,1931401.9
2020-02-12 12-AM,BTCUSD,10268.98,10356.99,10268.98,10346.19,192.95,1991022.64
2020-02-12 12-PM,BTCUSD,10355.04,10365,10312.84,10349.07,237.38,2453255.63
2020-02-13 01-AM,BTCUSD,10397.23,10435.88,10370.36,10426.04,162.29,1688598.4
2020-02-13 01-PM,BTCUSD,10205.92,10500.5,10200,10206.13,1387.92,14395474.37
2020-02-13 02-AM,BTCUSD,10426.04,10456.38,10389,10425.85,189.88,1978790.0
2020-02-13 02-PM,BTCUSD,10206.13,10355.21,10132.18,10247.27,1112.4,11416690.89
2020-02-13 03-AM,BTCUSD,10425.85,10467.07,10388.8,10411.65,140.49,1465056.71
2020-02-13 03-PM,BTCUSD,10247.27,10332.17,10197.88,10258.85,369.4,3794104.62
2020-02-13 04-AM,BTCUSD,10411.65,10437.93,10396.93,10407.08,129.41,1348759.11
2020-02-13 04-PM,BTCUSD,10258.85,10300,10155.65,10164.05,490.24,5008404.39
2020-02-13 05-AM,BTCUSD,10407.08,10455.98,10407.08,10446.55,136.56,1424513.37
2020-02-13 05-PM,BTCUSD,10164.05,10237.14,10136,10180,354.65,3607865.47
2020-02-13 06-AM,BTCUSD,10446.55,10480,10425.53,10480,117.5,1228764.29
2020-02-13 06-PM,BTCUSD,10180,10230,10175,10191.1,177.96,1816994.59
2020-02-13 07-AM,BTCUSD,10480,10500,10350,10360.01,498.24,5191524.39
2020-02-13 07-PM,BTCUSD,10191.1,10270,10184.77,10250.55,249.17,2551591.21
2020-02-13 08-AM,BTCUSD,10360.01,10384.08,10153.15,10264.87,1277.16,13082517.07
2020-02-13 08-PM,BTCUSD,10250.55,10270,10198.02,10229.17,102.35,1047179.52
2020-02-13 09-AM,BTCUSD,10264.87,10268.03,10077.39,10175.62,783.69,7977177.7
2020-02-13 09-PM,BTCUSD,10229.17,10229.17,10170,10173.48,90.96,926727.18
2020-02-13 10-AM,BTCUSD,10175.62,10205,10118.92,10162.38,280.37,2850606.93
2020-02-13 10-PM,BTCUSD,10173.48,10233.88,10170.01,10210,68.06,694343.89
2020-02-13 11-AM,BTCUSD,10162.38,10185.31,10068,10137.52,716.14,7241574.03
2020-02-13 11-PM,BTCUSD,10210,10253,10210,10228.67,40.89,418369.48
2020-02-13 12-AM,BTCUSD,10348.78,10411.03,10327.88,10397.23,94.18,977019.8
2020-02-13 12-PM,BTCUSD,10137.52,10227.99,10098.62,10205.92,377.52,3838953.0
2020-02-14 01-AM,BTCUSD,10232.72,10289,10210.16,10232.87,170.96,1753171.95
2020-02-14 01-PM,BTCUSD,10253.72,10272.42,10235,10250.37,142.69,1462740.71
2020-02-14 02-AM,BTCUSD,10232.87,10274.33,10224.66,10259.14,98.74,1012576.74
2020-02-14 02-PM,BTCUSD,10250.37,10353.31,10211.49,10234.65,629.2,6466628.76
2020-02-14 03-AM,BTCUSD,10259.14,10294.73,10206.12,10249.14,111.91,1147908.36
2020-02-14 03-PM,BTCUSD,10234.65,10300.68,10231.23,10257.11,310.7,3189448.49
2020-02-14 04-AM,BTCUSD,10249.14,10280.88,10189.96,10214.92,92.28,944153.63
2020-02-14 04-PM,BTCUSD,10257.11,10318.62,10244.83,10284.01,214.4,2205282.6
2020-02-14 05-AM,BTCUSD,10214.92,10239.17,10153.15,10153.37,140.94,1436181.16
2020-02-14 05-PM,BTCUSD,10284.01,10308.66,10265.17,10291.92,390.26,4018497.71
2020-02-14 06-AM,BTCUSD,10153.37,10200.81,10142.19,10193.88,219.87,2235297.33
2020-02-14 06-PM,BTCUSD,10291.92,10376.73,10289.18,10366.49,364.34,3766320.71
2020-02-14 07-AM,BTCUSD,10193.88,10208.15,10093.26,10102.78,526.58,5327673.45
2020-02-14 07-PM,BTCUSD,10366.49,10394.02,10324.7,10357.73,449.27,4653307.99
2020-02-14 08-AM,BTCUSD,10102.78,10160,10101.91,10135.07,353.72,3585906.41
2020-02-14 08-PM,BTCUSD,10357.73,10393.9,10357.73,10366,106.18,1102081.01
2020-02-14 09-AM,BTCUSD,10135.07,10215.15,10132.44,10204.01,515.78,5252192.74
2020-02-14 09-PM,BTCUSD,10366,10398,10322.68,10351.07,136.76,1417687.77
2020-02-14 10-AM,BTCUSD,10204.01,10300,10190,10248.27,660.25,6771137.52
2020-02-14 10-PM,BTCUSD,10351.07,10386.46,10300,10368.49,156.79,1621495.84
2020-02-14 11-AM,BTCUSD,10248.27,10285.34,10206.78,10266.07,143.75,1473904.51
2020-02-14 11-PM,BTCUSD,10368.49,10376.54,10338.26,10364.04,91.06,943498.25
2020-02-14 12-AM,BTCUSD,10228.67,10249.58,10171.09,10232.72,76.0,775803.95
2020-02-14 12-PM,BTCUSD,10266.07,10299.31,10229.38,10253.72,87.94,902888.97
2020-02-15 01-AM,BTCUSD,10343.18,10372.08,10225.27,10259.44,296.13,3050152.3
2020-02-15 01-PM,BTCUSD,10239.64,10247.48,10212.82,10227.6,61.83,632692.97
2020-02-15 02-AM,BTCUSD,10259.44,10289.34,10224.09,10242.69,218.87,2244161.73
2020-02-15 02-PM,BTCUSD,10227.6,10250,10224.6,10236.69,122.3,1253052.08
2020-02-15 03-AM,BTCUSD,10242.69,10296.29,10242.69,10274.65,78.26,804142.04
2020-02-15 03-PM,BTCUSD,10236.69,10246.22,9739,9976.78,1549.99,15485364.59
2020-02-15 04-AM,BTCUSD,10274.65,10290,10252.94,10273.35,65.29,670698.89
2020-02-15 04-PM,BTCUSD,9976.78,10098.46,9856.85,9902.37,1034.07,10327903.74
2020-02-15 05-AM,BTCUSD,10273.35,10282.32,10230,10230.02,129.83,1330783.97
2020-02-15 05-PM,BTCUSD,9902.37,9947.41,9828.88,9843.05,273.76,2708960.99
2020-02-15 06-AM,BTCUSD,10230.02,10267.09,10206,10247.41,178.09,1823691.37
2020-02-15 06-PM,BTCUSD,9843.05,9913.25,9799,9910.78,616.73,6088454.81
2020-02-15 07-AM,BTCUSD,10247.41,10256.18,10200,10231.15,93.08,951255.72
2020-02-15 07-PM,BTCUSD,9910.78,9931.25,9885.82,9885.82,160.01,1586115.4
2020-02-15 08-AM,BTCUSD,10231.15,10256.65,10220.57,10251.5,34.33,351594.12
2020-02-15 08-PM,BTCUSD,9885.82,9915.03,9869.18,9885.56,76.79,759282.7
2020-02-15 09-AM,BTCUSD,10251.5,10274.94,10224.51,10271.26,94.7,971107.74
2020-02-15 09-PM,BTCUSD,9885.56,9931.06,9885.56,9921.07,86.02,852452.19
2020-02-15 10-AM,BTCUSD,10271.26,10278.51,10237.64,10249.84,40.02,410676.34
2020-02-15 10-PM,BTCUSD,9921.07,9937.62,9909.5,9919.97,101.92,1011589.86
2020-02-15 11-AM,BTCUSD,10249.84,10250,10207.91,10230,95.5,977764.45
2020-02-15 11-PM,BTCUSD,9919.97,9934.94,9885,9899.78,72.37,717270.89
2020-02-15 12-AM,BTCUSD,10364.04,10408.04,10341,10343.18,209.56,2174638.2
2020-02-15 12-PM,BTCUSD,10230,10250,10200,10239.64,72.88,745195.42
2020-02-16 01-AM,BTCUSD,9927.52,9941.71,9906.62,9925.11,71.45,709013.49
2020-02-16 01-PM,BTCUSD,9916.25,9964.83,9855,9953.71,429.95,4251325.25
2020-02-16 02-AM,BTCUSD,9925.11,10044.81,9916.52,10041.23,174.48,1742063.44
2020-02-16 02-PM,BTCUSD,9953.71,9988.21,9895.6,9895.6,113.72,1129463.17
2020-02-16 03-AM,BTCUSD,10041.23,10051.24,9986.33,9997.06,104.8,1050953.52
2020-02-16 03-PM,BTCUSD,9895.6,9923.05,9828.88,9864.2,190.46,1881750.63
2020-02-16 04-AM,BTCUSD,9997.06,10026.4,9971.42,10018.68,62.38,623831.26
2020-02-16 04-PM,BTCUSD,9864.2,9924.51,9598.49,9737.06,921.75,8978942.95
2020-02-16 05-AM,BTCUSD,10018.68,10031.42,9930.87,9964.38,176.16,1758587.02
2020-02-16 05-PM,BTCUSD,9737.06,9800.84,9700,9769.31,224.65,2193569.77
2020-02-16 06-AM,BTCUSD,9964.38,9985.1,9940.06,9977.15,74.35,740918.13
2020-02-16 06-PM,BTCUSD,9769.31,9842.6,9756.21,9808,135.84,1333475.92
2020-02-16 07-AM,BTCUSD,9977.15,9999.23,9965,9972.19,63.64,635629.45
2020-02-16 07-PM,BTCUSD,9808,9812.74,9716,9756.54,113.29,1105703.97
2020-02-16 08-AM,BTCUSD,9972.19,10020,9945.49,9995.12,45.57,455120.67
2020-02-16 08-PM,BTCUSD,9756.54,9782.72,9730.05,9774.42,53.17,518909.7
2020-02-16 09-AM,BTCUSD,9995.12,10014.31,9967.89,9970.3,51.65,516299.45
2020-02-16 09-PM,BTCUSD,9774.42,9800.99,9757.16,9765.84,72.04,704632.59
2020-02-16 10-AM,BTCUSD,9970.3,9987.29,9935.01,9935.85,44.5,443537.52
2020-02-16 10-PM,BTCUSD,9765.84,9878.09,9763.5,9876.87,155.08,1522517.47
2020-02-16 11-AM,BTCUSD,9935.85,9976.58,9907.35,9915.57,107.54,1069284.37
2020-02-16 11-PM,BTCUSD,9876.87,10014.88,9863.95,9912.89,434.93,4320820.74
2020-02-16 12-AM,BTCUSD,9899.78,9931.16,9850,9927.52,185.87,1841173.05
2020-02-16 12-PM,BTCUSD,9915.57,9954.51,9878.09,9916.25,126.23,1251074.43
2020-02-17 01-AM,BTCUSD,9870.98,9914.77,9842.52,9854.74,92.14,910907.55
2020-02-17 01-PM,BTCUSD,9655.81,9681.76,9490,9540.61,505.4,4834076.71
2020-02-17 02-AM,BTCUSD,9854.74,9872.64,9804.37,9854.65,80.37,790578.56
2020-02-17 02-PM,BTCUSD,9540.61,9625.54,9467.57,9610.01,557.87,5316821.78
2020-02-17 03-AM,BTCUSD,9854.65,9858.18,9775,9814.4,142.15,1395017.53
2020-02-17 03-PM,BTCUSD,9610.01,9682.73,9550.12,9654.64,204.43,1968315.68
2020-02-17 04-AM,BTCUSD,9814.4,9825.93,9716.18,9752.44,467.84,4567493.23
2020-02-17 04-PM,BTCUSD,9654.64,9737.55,9630.23,9685.81,241.82,2343763.41
2020-02-17 05-AM,BTCUSD,9752.44,9820.98,9752.44,9771.39,167.85,1643207.17
2020-02-17 05-PM,BTCUSD,9685.81,9709.99,9591.39,9658.84,198.16,1912727.34
2020-02-17 06-AM,BTCUSD,9771.39,9846.12,9765.06,9778.02,163.56,1603583.46
2020-02-17 06-PM,BTCUSD,9658.84,9674.52,9595.2,9674.52,61.36,591206.31
2020-02-17 07-AM,BTCUSD,9778.02,9825.14,9753.35,9754.39,135.8,1328694.5
2020-02-17 07-PM,BTCUSD,9674.52,9692.9,9632.36,9682.94,82.05,792767.31
2020-02-17 08-AM,BTCUSD,9754.39,9823.44,9745.65,9802.62,246.25,2408285.85
2020-02-17 08-PM,BTCUSD,9682.94,9715.8,9621.94,9635.82,108.73,1052697.35
2020-02-17 09-AM,BTCUSD,9802.62,9846.89,9794.98,9800.31,123.63,1214115.99
2020-02-17 09-PM,BTCUSD,9635.82,9681.16,9613.77,9640.01,60.99,588923.65
2020-02-17 10-AM,BTCUSD,9800.31,9808.28,9683.5,9727,362.31,3525890.52
2020-02-17 10-PM,BTCUSD,9640.01,9664.27,9616.15,9629.82,51.7,498325.54
2020-02-17 11-AM,BTCUSD,9727,9727.85,9585.02,9636.11,801.3,7732495.39
